Iteration	Posterior	Likelihood	Prior	age_morphometrics	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha_morpho	branch_rates_mean	clock_morpho	clock_rates[1]	clock_rates[2]	clock_rates[3]	clock_rates[4]	clock_rates[5]	clock_rates[6]	clock_rates[7]	clock_rates[8]	clock_rates[9]	clock_rates[10]	clock_rates[11]	clock_rates[12]	clock_rates[13]	clock_rates[14]	clock_rates[15]	clock_rates[16]	clock_rates[17]	clock_rates[18]	clock_rates[19]	clock_rates[20]	clock_rates[21]	clock_rates[22]	clock_rates[23]	clock_rates[24]	clock_rates[25]	clock_rates[26]	clock_rates[27]	clock_rates[28]	clock_rates[29]	clock_rates[30]	clock_rates[31]	clock_rates[32]	clock_rates[33]	clock_rates[34]	clock_rates[35]	clock_rates[36]	clock_rates[37]	clock_rates[38]	clock_rates[39]	clock_rates[40]	clock_rates[41]	clock_rates[42]	clock_rates[43]	clock_rates[44]	clock_rates[45]	clock_rates[46]	clock_rates[47]	clock_rates[48]	clock_rates[49]	clock_rates[50]	clock_rates[51]	clock_rates[52]	clock_rates[53]	clock_rates[54]	clock_rates[55]	clock_rates[56]	clock_rates[57]	clock_rates[58]	clock_rates[59]	clock_rates[60]	clock_rates[61]	clock_rates[62]	clock_rates[63]	clock_rates[64]	clock_rates[65]	clock_rates[66]	clock_rates[67]	clock_rates[68]	clock_rates[69]	clock_rates[70]	clock_rates[71]	clock_rates[72]	clock_rates[73]	clock_rates[74]	clock_rates[75]	clock_rates[76]	clock_rates[77]	clock_rates[78]	clock_rates[79]	clock_rates[80]	clock_rates[81]	clock_rates[82]	clock_rates[83]	clock_rates[84]	clock_rates[85]	clock_rates[86]	clock_rates[87]	clock_rates[88]	clock_rates[89]	clock_rates[90]	clock_rates[91]	clock_rates[92]	clock_rates[93]	clock_rates[94]	clock_rates[95]	clock_rates[96]	clock_rates[97]	clock_rates[98]	clock_rates[99]	clock_rates[100]	clock_rates[101]	clock_rates[102]	clock_rates[103]	clock_rates[104]	clock_rates[105]	clock_rates[106]	clock_rates[107]	clock_rates[108]	clock_rates[109]	clock_rates[110]	clock_rates[111]	clock_rates[112]	clock_rates[113]	clock_rates[114]	clock_rates[115]	clock_rates[116]	clock_rates[117]	clock_rates[118]	clock_rates[119]	clock_rates[120]	clock_rates[121]	clock_rates[122]	clock_rates[123]	clock_rates[124]	diversification	extinction_rate	num_samp_anc	origin_time	pinvar[1]	pinvar[2]	pinvar[3]	pinvar[4]	psi	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	speciation_rate	TH	TL	turnover
500	-57254.93	-56941.17	-313.7572	57.13598	0.320963	0.0991378	0.0869849	2.25106	1.969821	0.02259145	0.01819454	0.0218385	0.129886	0.0129102	0.0378779	0.00314526	0.00210391	0.0413079	0.00776476	0.00221691	0.0138008	0.000311717	0.0286112	0.0116425	0.00546471	0.0107188	0.0291034	0.0249261	0.035815	0.0781642	0.0103864	0.0402304	0.000668427	0.0221094	0.0227218	0.00404921	0.0334796	0.0132443	0.0354119	0.00474985	0.00267407	0.00395796	0.0150515	0.0250352	0.0107947	0.020788	0.0055345	0.0146187	0.0393377	0.013174	0.00350386	0.0177515	0.0178138	0.0664163	0.00954462	0.0107724	0.00151877	0.0154381	0.0345832	0.00406967	0.0177339	0.0287456	0.0116896	0.0363785	0.0372863	0.0202957	0.00234312	0.0527968	0.00885084	0.023745	0.0367462	0.0116826	0.0384435	0.000300573	0.0351925	0.00461466	0.00562891	0.0079538	0.00278341	0.0182638	0.00225434	0.0493543	0.0118374	0.0185616	0.00465422	0.00848059	0.00997602	0.0422425	0.00903693	0.00593112	0.0370773	0.00392537	5.15092e-05	0.0213318	0.0251458	0.00343312	0.0513077	0.016824	0.00902093	0.00383464	0.0013142	0.000960611	0.0278603	0.0116219	0.0166503	0.0286037	0.0290161	0.0324275	0.0306925	0.0108361	0.0395776	0.00977507	0.000212	0.0361881	0.000453757	0.0057225	0.0202665	0.0951367	0.0105387	0.0467732	0.0226591	0.00948435	0.00960628	0.0117901	0.0455069	0.00363314	0.0236462	0.00681722	0.0670303	0.00772138	0.00582493	0.00627251	0.0190076	0.0130359	0.0118985	-0.01124616	0.2325976	0	86.80681	0.561784	0.345806	0.730669	0.0461773	0.02624647	0.289645	0.651766	1.06922	1.98937	0.2213514	57.49275	963.8921	1.050807
550	-57228.19	-56926.4	-301.7889	54.08849	0.177305	0.10522	0.0914026	2.60718	1.83627	0.01750365	0.01887917	0.0195316	0.0176356	0.010464	0.00328552	0.00882936	0.0164184	0.0116955	0.0254505	0.00884531	0.058741	0.0374851	0.0221184	0.0133359	0.0600881	0.00806215	0.00158932	0.0275786	0.0126211	0.00970002	0.0400582	0.0387233	0.00192921	0.0167693	0.00151419	0.000730091	0.0161573	0.0369923	0.00289491	0.0370811	0.0677406	0.0223333	0.0151491	0.00112053	0.00802658	0.0118827	0.0278043	0.00179059	0.0141586	0.0276894	0.00265477	0.0672654	0.0256416	0.0208038	0.0138104	0.016862	0.0348682	0.00608944	0.0137708	0.0184372	0.0165276	0.0365395	0.0160375	0.0115496	0.00907942	0.054971	0.00316936	0.0117401	0.0833432	0.0123505	0.0187279	0.00855501	0.0206157	0.020302	0.0254574	0.0294364	0.00754731	0.0200597	0.0124635	0.046538	0.00645174	0.0480098	0.0145502	0.0303348	0.00687691	0.00404293	0.00873739	0.00678314	0.0144681	0.00288334	0.0111973	0.0116007	0.000813865	0.0142368	0.00828783	0.0115595	0.0196889	0.0286591	0.0282616	0.0207455	0.0228614	0.0116874	0.00445862	0.00415405	0.00980655	0.063155	0.0164255	0.0156782	0.00484536	0.00672404	0.00010629	0.00379721	0.000741503	0.000165701	0.0250868	0.0316493	0.0212226	0.102712	0.00731701	0.0032738	0.0568512	0.0474251	0.000114788	0.00210554	0.00386654	3.90653e-05	0.00643417	0.042143	0.00366283	0.0098966	0.00411852	0.0155325	0.00368202	0.0608718	0.000746803	0.01455938	0.2761072	1	97.15465	0.332542	0.330101	0.735511	0.0530256	0.01295125	0.272915	0.636391	1.0653	2.0254	0.2906665	55.74512	934.3861	0.9499104
600	-57178.18	-56915.19	-262.9845	49.33403	0.134613	0.0981918	0.0884854	3.30773	2.0432	0.01516538	0.01950184	0.0235073	0.00706194	0.0495915	0.00168263	0.0232983	0.0205042	0.00820696	0.0263871	0.00676367	0.0328339	0.00524384	0.0400356	0.0122573	0.00848477	0.0375893	0.00247842	0.00474622	0.00485966	0.000266157	0.00355969	0.0427807	0.000589922	0.0152548	0.0180022	0.0148746	0.00570906	0.00487727	0.0014408	0.00332558	0.0144472	0.00797661	0.0038926	0.0186393	0.017373	0.00919679	0.00497385	0.0189872	0.00324164	0.0216038	0.0105656	0.00104318	0.0202292	0.0366621	0.011499	0.0510417	0.053596	0.0048323	0.00309211	0.0166236	0.0165353	0.01571	0.0227857	0.023614	0.00424174	0.0142246	0.00316961	0.000197183	0.0500533	0.0304627	0.0550066	0.0111895	0.012946	0.00294682	0.00614701	0.00290249	0.003347	0.00304694	0.0520542	0.0277717	0.00325935	0.00458394	0.0109277	0.00594408	0.00542982	0.00539554	0.00260071	0.0310463	0.00857286	0.00848119	0.00446525	0.0067446	0.000834305	0.0149047	0.00474248	0.0143121	0.00576445	0.00711722	0.0148101	0.0568039	0.000692944	0.0455338	0.00317742	0.0160445	0.0186147	0.0209537	0.0019235	0.0030917	0.00972312	0.0118358	0.0135133	0.0415882	6.30629e-05	0.00136161	0.00307337	0.00207074	0.000237081	0.0943773	0.0216065	0.00404894	0.0131125	0.00528126	0.0269385	0.0195816	0.00408169	0.0095184	0.0239844	0.000282805	0.0073924	0.00314291	0.00343307	0.00969887	0.0184602	0.00869012	0.0372952	-0.002301862	0.300213	1	74.72666	0.336128	0.33877	0.771437	0.0467372	0.02331352	0.298378	0.65953	1.07103	1.97106	0.2979111	52.42111	894.9922	1.007727
650	-57157.92	-56885.5	-272.4229	52.28982	0.139709	0.0973986	0.083851	2.12644	1.918041	0.01564658	0.01835009	0.0248559	0.00571714	0.0173189	0.0209184	0.0174456	0.0142632	0.00103673	0.00610505	0.00168949	0.0826086	0.0119754	0.01832	0.00580424	0.02193	0.00589786	0.00177624	0.0637776	0.000554202	0.0320727	0.0173146	0.04558	0.000803105	0.0159807	0.000861587	0.00982062	0.00750301	0.00172964	0.00848492	0.00323269	0.0382379	0.0155667	0.0315687	0.0125131	0.01832	0.0387303	0.000280638	0.0523521	0.0238822	0.046097	0.020088	0.0129292	0.0138347	0.0170474	0.0142868	0.00337813	0.0168521	0.00809639	0.00206895	0.0144678	0.017719	0.0831344	0.00572754	0.0348556	0.0413658	0.00708491	0.00302768	0.00766568	0.00296877	0.0227619	0.000546862	0.026033	0.000564349	0.00916505	0.00989934	0.0110971	0.0075915	0.0177964	0.0711392	0.0580409	0.00307568	0.0198385	0.00443652	0.0249593	0.00484913	0.0113367	0.000488438	0.00862735	0.0228579	0.0126819	0.0127337	0.012801	0.00322726	0.000502803	0.019487	0.0146943	0.00301007	0.00521613	0.0020122	0.00945084	0.00535953	0.00365356	0.0319003	0.0146867	0.0147147	0.0311321	0.00153515	0.00149512	0.0406931	8.33587e-05	0.0115735	0.0371878	0.000162695	0.00898185	0.00794883	0.0348925	0.0138422	0.0514886	0.0317192	0.0162094	0.0281467	0.00374517	0.00267525	0.0107003	0.0176389	0.0248235	0.00870969	0.00577429	0.00357895	0.00879354	0.00122533	0.00257439	0.0210591	0.00839377	0.0105417	-0.001448768	0.3971024	1	97.16527	0.310729	0.350521	0.777621	0.0609934	0.01457875	0.283291	0.646005	1.0678	2.00291	0.3956536	53.06902	887.344	1.003662
700	-57174.46	-56878.3	-296.157	50.23636	0.133495	0.0909144	0.0822338	2.26063	1.931047	0.02284542	0.01920027	0.0270466	0.0018748	0.01658	0.00345435	0.0177127	0.00861051	0.00592859	0.00264123	0.021171	0.0238385	0.0129444	0.00712165	0.0163566	0.00599917	0.005295	0.0649564	0.00825272	0.0106631	0.0240172	0.000245273	0.0530142	0.00111263	0.0200716	0.00303572	0.0353504	0.0161191	0.0230774	0.0151011	0.00449483	0.00709355	0.0101833	0.0235623	0.0346531	0.0191915	0.137737	0.0405697	0.051532	0.0152463	0.0123521	0.0120377	0.00710193	0.0327314	0.0557082	0.0116105	0.0219323	0.0127683	0.0137099	0.00741487	0.0132346	0.0160741	0.0109959	0.0185728	0.00111957	0.0247439	0.00792405	0.00323026	0.0151024	0.0146195	0.0027669	0.0164239	0.00322725	0.0287042	0.00333129	0.00285132	0.0150044	0.00941932	0.00797047	0.00384269	0.0627124	0.0371047	0.0557629	0.000628584	0.0515796	0.00240309	0.00862956	0.00100931	0.00566212	0.0149126	0.0315226	0.0102951	0.00332618	0.000293876	0.0123953	0.0508962	0.0164562	0.140682	0.0267286	0.0258419	0.0323623	0.00310293	0.0373102	0.0268956	0.000869405	0.00304134	0.00993036	0.122118	0.00455836	0.00654602	0.00269336	0.0146533	0.00951037	9.86448e-05	0.0112082	0.00523943	0.0135872	0.0340292	0.0521244	0.00570418	0.0257526	0.0370824	0.0233476	0.0187525	0.0063094	0.0242357	0.0166056	0.0161839	0.0166173	0.00348311	0.0349652	0.00852599	0.0157719	0.0172857	0.00825718	0.0109615	-0.005390874	0.3436533	1	88.75763	0.346736	0.337951	0.74731	0.0430342	0.01787316	0.284902	0.647475	1.06816	1.99946	0.3382624	52.12687	886.809	1.015937
750	-57150.97	-56870.79	-280.1816	53.65508	0.139882	0.101099	0.0877369	2.30047	2.011676	0.01787495	0.0191914	0.0236983	0.0373173	0.0154657	0.00200711	0.00151065	0.00618353	0.0134006	0.0231691	0.0179063	0.00445111	0.00317804	0.00272917	0.0122784	0.00387679	0.0324624	0.011297	0.07254	0.00220934	0.0775676	0.00368935	0.0432027	0.0011161	0.0278484	0.057689	0.00150022	0.0127376	0.0264375	0.0409962	0.0129792	0.00930076	0.0175609	0.0111174	0.00758574	0.0181918	0.0450651	0.00111855	0.0117051	0.00135689	0.000352328	0.00102643	0.0961034	0.026113	0.00745912	0.00819087	0.00702298	0.00152088	0.0101416	0.0260747	0.00460245	0.0171239	0.0568745	0.0487603	0.00729342	0.00329344	0.0412339	0.00145106	0.0113011	0.0251305	0.0258263	0.0233526	0.00119507	0.0392181	0.00432616	0.000696848	0.000411678	0.00891018	0.0157138	0.00368616	0.0529924	0.00627047	0.0571203	0.00346523	0.00278948	0.0158494	0.00442937	0.0109576	0.00155316	0.00351931	0.0121587	0.0116223	0.0215132	0.000662178	0.01371	0.0177141	0.0138962	0.0329014	0.0193618	0.0203114	0.0142111	0.002118	0.00515941	0.0198683	0.0339934	0.0066282	0.018282	0.018875	0.000187798	0.00751158	0.048241	0.00351152	0.00135877	0.000295489	0.000720637	0.0186996	0.0712116	0.0161697	0.0737889	0.0114364	0.0365335	0.00945467	0.00510621	0.000717594	0.00931467	0.00577433	0.0299403	0.0330411	0.00772017	0.00156293	0.0385239	1.8197e-05	0.00637565	0.0386805	0.00787945	0.0135215	-0.001279014	0.3581321	1	94.12367	0.332718	0.33535	0.769249	0.0680739	0.01705252	0.294665	0.65625	1.07028	1.97881	0.356853	53.72919	885.6385	1.003584
800	-57124.66	-56878.83	-245.8291	49.80049	0.13924	0.0972106	0.0862216	2.16397	1.790954	0.01506291	0.02005743	0.0230507	0.0100372	0.00719564	0.00472705	0.0053706	0.043488	0.00488858	0.0165449	0.0270947	0.00876987	0.000821126	0.030989	0.000723114	0.000400197	0.00170363	0.0315013	0.00177429	0.00313238	0.000260192	0.00999492	0.0441617	0.00108817	0.0198631	0.00295005	0.00297513	0.0143636	0.0388529	0.010555	0.026255	0.0671937	0.0105099	0.0105868	0.00178891	0.0146231	0.0151148	0.000647646	0.00705004	0.0274213	0.0079916	0.00930715	0.000280857	0.00121285	0.00476323	0.0100438	0.0511723	0.00727314	0.00155621	0.00491844	0.0344602	0.0198595	0.0120059	0.00611451	0.0132071	0.0186579	0.0284565	0.00245795	0.0210141	0.00240084	0.0133401	0.0128321	0.000897871	0.0013437	0.0278185	0.00410125	0.0171099	0.00919021	0.00564135	0.0115423	0.0346081	0.00755149	0.000394479	0.00208791	0.00586205	0.0425055	0.0012199	0.00515064	0.00217871	0.000159415	0.0333859	0.0393548	0.00681605	0.000702625	0.0132179	0.00326321	0.0160409	0.0115101	0.00768248	0.0185333	0.00277102	0.0180066	0.0189694	0.00755135	0.0054085	0.0215949	0.00368353	0.0221408	0.00885909	0.0140707	0.0051484	0.0117002	0.189714	1.34127e-05	0.0280731	0.0301327	0.00422597	0.00500427	0.056251	0.00594976	0.00022023	0.000244346	0.0127627	0.00347899	0.00657938	0.00625511	0.0492647	0.00191683	0.016431	0.00860437	0.0141604	0.000124766	0.00202735	0.00606042	0.0294868	0.00401578	-0.01039882	0.2859458	1	69.76632	0.327714	0.298313	0.776779	0.0382636	0.02313604	0.266976	0.630768	1.06376	2.0385	0.275547	51.21204	827.6286	1.037739
850	-57141.5	-56876.32	-265.177	50.91089	0.122593	0.107113	0.0916931	2.4046	1.830434	0.01690749	0.01818633	0.0236199	0.000899383	0.0336852	0.0157825	0.0171696	0.00071441	0.0284187	0.000932813	0.0124681	0.0107956	0.00348319	0.00219715	0.00369485	0.0349446	0.00783643	0.0604511	0.000198891	0.0179689	0.00523542	0.00834257	0.0458329	0.00110034	0.0187368	0.0361157	0.00348095	0.0105717	0.0749751	0.0125822	0.0140472	0.0184797	0.0233298	0.0289699	0.00236868	0.0179266	0.0370122	0.00845156	0.0359776	0.00160105	0.0109375	0.0127157	0.02041	0.00421685	0.0229745	0.00737271	0.010107	0.000292829	0.0611962	0.0572582	0.0014777	0.0157055	0.00252353	0.0303787	0.00455603	0.00780102	0.00166278	0.00101853	0.00948397	0.0342293	0.0151212	0.00109909	0.0142942	0.0164341	0.0192001	0.00844212	0.00801436	0.0088601	0.035012	0.000196028	0.0232548	0.0210133	0.0164974	0.0227422	0.00898057	0.0143767	0.00598776	0.0178529	0.0103066	0.0132714	0.0151493	0.0105663	0.0432028	0.000864585	0.0158396	0.00408891	0.0132394	0.00584878	0.0263426	0.00871177	0.00304578	0.000256246	0.0188274	0.0031893	0.0158409	0.0204736	0.00720317	0.00999917	0.0176232	0.0074831	0.000440765	0.00556044	0.0364798	0.000188004	0.0154917	0.00159026	0.0174546	0.00939423	0.0720862	0.024832	0.00417432	0.00346608	0.015958	0.0151158	0.0392809	0.00701359	0.00928856	0.0323639	0.00631743	0.0311218	0.0120371	0.000168879	0.00977269	0.00555863	0.0124199	0.0164489	-0.02387299	0.3439823	1	58.91062	0.323448	0.377499	0.73422	0.0450445	0.02379008	0.272157	0.635679	1.0651	2.02706	0.3201093	53.37752	866.4883	1.074578
900	-57165.2	-56866.93	-298.2781	51.12472	0.125884	0.101719	0.0880072	2.88195	2.048252	0.02133177	0.02095751	0.0197943	0.0123794	0.00987648	0.00105157	0.0222403	0.0467091	0.0043226	0.0775544	0.00637155	0.00262538	0.00889319	0.00202774	0.0139496	0.0325539	0.00227879	0.00719368	0.0913313	0.0176084	0.0354367	0.0292254	0.0510403	0.00222533	0.0221553	0.0155297	0.021582	0.0156197	0.0186186	0.00993865	0.0780464	0.0363766	0.0693464	0.0424812	0.0196156	0.0222925	0.0299407	0.0177752	0.0478767	0.0162112	0.00505396	0.0140439	0.0483286	0.0440911	0.016903	0.00186053	0.0224832	0.0354515	0.00473318	0.00119073	0.0199874	0.015151	0.0384106	0.026643	0.00249471	0.0118242	0.0363886	0.00290454	0.0222163	0.0203167	0.00573885	0.00239873	0.0183783	0.0031438	0.00327417	0.00918559	0.0100484	0.00838886	0.00958415	0.00657611	0.0351672	0.000132933	0.0501488	0.0351232	0.0684446	0.0557755	0.00373897	0.00178671	0.000786006	0.015626	0.0159756	0.0134094	0.00449015	4.12946e-05	0.0288576	0.0016335	0.0169971	0.00130917	0.00861962	0.0281346	0.0668414	0.0123325	0.00576818	0.0592177	0.00944441	0.00166802	0.0350272	0.0133178	0.000685686	0.0113142	0.0265021	0.000759529	0.0537185	0.000173434	0.00201429	0.00456568	0.00695333	0.00811058	0.0906844	0.0225825	0.00777143	0.00459597	0.0430126	0.0484146	0.00871357	0.0424705	0.0150589	0.0255428	0.013456	0.0107353	0.0108836	0.00113928	0.0200984	0.0590303	0.00411208	0.0104561	0.02663882	0.2890949	1	82.9647	0.33461	0.36207	0.752379	0.0573292	0.01716335	0.298967	0.660049	1.07115	1.96983	0.3157337	52.83035	849.9486	0.9156288
950	-57172.13	-56869.55	-302.58	53.31455	0.130299	0.106811	0.0850618	2.54241	1.701625	0.0202482	0.01830674	0.0222815	0.0138204	0.0473227	0.0489266	0.0317746	0.0196194	0.0273949	0.0496485	0.0140814	0.0315772	0.0191647	0.00670747	0.0105472	0.0164415	0.0997417	0.055424	0.0436981	0.0136749	0.00387215	0.00803895	0.0504905	0.0031905	0.017375	0.0659929	0.0306088	0.00560856	0.0134341	0.00496694	0.00604787	0.0125844	0.00756881	0.00280637	0.0397935	0.0233355	0.0031992	0.0529225	0.0247947	0.0235113	0.0187314	0.0180404	0.000390084	0.00489038	0.0172058	0.00587122	0.00494668	0.0691223	0.0303897	0.00199834	0.0136577	0.0168734	0.00415179	0.038997	0.0019857	0.00899685	0.0739594	0.00287023	0.0237314	0.0247989	0.0156342	0.00848551	0.0360127	0.00352738	0.0605557	0.0739477	0.0111533	0.00652126	0.00986629	0.0313294	0.0365853	0.0160664	0.00396381	0.000309947	0.00799943	0.00131108	0.0117742	0.0246251	0.00134222	0.0186899	0.000783804	0.00194394	0.000876609	3.18855e-05	0.0306875	0.0226202	0.0158228	0.000641991	0.0169669	0.000818284	0.0465985	0.0298045	0.0194804	0.00745099	0.0139206	0.00324548	0.0181555	0.000497593	0.00689733	0.0390553	0.0256783	0.000306883	0.0198781	0.00128915	0.000664504	0.00540601	0.0242834	0.0258243	0.0927082	0.0218178	0.014508	0.0259321	0.0149409	0.0316614	0.00274867	0.0412876	0.00511359	0.0269625	0.0211428	0.0282422	0.0119552	0.00188752	0.0100651	0.004312	0.0108876	0.00956621	-0.008720174	0.308122	0	81.63078	0.310033	0.32037	0.739397	0.0473191	0.01729994	0.254857	0.619005	1.06035	2.06578	0.2994018	54.58471	902.4419	1.029125
1000	-57150.01	-56882.04	-267.9739	51.97075	0.139779	0.114575	0.0895312	2.67333	1.871832	0.01854583	0.01914435	0.0233129	0.0166269	0.0019891	0.000141339	0.0180223	2.49245e-05	0.00121258	0.00952197	0.0039053	0.00674884	0.0108619	0.00644291	0.052213	0.0113963	0.00263486	0.00732879	0.0167195	0.00518963	0.00407557	0.00748681	0.0414417	0.00251397	0.0153255	0.00602885	0.0127451	0.0420211	0.00147561	0.00829294	0.0393998	0.0443415	0.0251621	0.00294677	0.000922537	0.0221894	0.00961322	0.0183868	0.00385275	0.0807214	0.00131051	0.00858537	0.00817522	0.0083942	0.0413768	0.018227	0.00252155	0.00735651	0.00527115	0.0234075	0.00788935	0.0160365	0.00662202	0.000607322	0.00533217	0.0328545	0.00381767	0.00225441	0.0244434	0.00834742	0.00169007	0.0252412	0.00564987	0.0022448	0.0224634	0.00611484	0.0125894	0.0100427	0.0179559	0.000366485	0.064811	0.0136556	0.0138707	0.0412452	0.0517326	0.0276765	0.010429	0.0102869	0.0183423	0.0121247	0.0141575	0.00727221	0.00618503	0.00928305	0.00403705	0.0352264	0.0128494	0.0108586	0.00454451	0.00231965	0.0220463	0.00212242	0.0078641	0.0257973	0.000277366	0.000986367	0.039592	0.0113826	0.0231308	0.0118546	0.0212416	0.000609884	0.0410206	0.00041438	0.00176072	0.0559371	0.000994233	0.00939494	0.0642798	0.023066	0.00236301	0.0060775	0.00465231	0.0142227	0.0307945	0.00691886	0.0153779	0.0899242	0.00415556	0.011273	0.0057306	0.00111222	0.00318202	0.0159634	0.0384705	0.0065536	0.0007989781	0.2791741	0	90.35768	0.359294	0.395281	0.731096	0.0493355	0.01765435	0.27748	0.640654	1.06642	2.01544	0.2799731	52.46053	875.5322	0.9971462
1050	-57177.05	-56872.57	-304.4815	52.54158	0.134049	0.102552	0.0817523	2.25207	1.97686	0.01999324	0.02105287	0.0220676	0.0033653	0.00421718	0.00208304	0.00947611	0.0190012	0.00212298	0.0305891	0.0246491	0.0101788	0.0184434	0.0543465	0.0409273	0.00583998	0.0101834	0.0336287	0.0111348	0.0400483	0.00011056	0.00761146	0.0447906	0.0028608	0.0235274	0.00123852	0.00880374	0.017772	0.00963638	0.0182887	0.0251736	0.0383395	0.0460206	0.0301764	0.0155669	0.010662	0.0475497	0.0393659	0.0230546	0.010328	0.000740859	0.0345183	0.0061382	0.0277304	0.00837735	0.0179076	0.000222039	0.0453844	0.0267138	0.0300781	0.0130873	0.0156295	0.000730421	0.00992239	0.0428637	0.0303241	0.0230998	0.00341557	0.0099652	0.0154565	0.00636115	0.0103703	0.0166086	0.0548339	0.0187005	0.00933204	0.00441666	0.0100638	0.0165968	0.00292746	0.0647128	0.00813693	0.0224391	0.00119333	0.0113668	0.0124344	0.0461528	0.0133199	0.00491789	0.0119577	0.000410684	0.00534774	0.0107972	0.0280333	0.060509	0.0145077	0.0113323	0.101415	0.0525013	0.0101148	0.0090302	0.0119698	0.0294725	0.0125486	0.0171588	0.0363611	0.000860287	0.0228944	0.00133368	0.00973841	0.0603618	0.00408708	0.0189419	0.00104681	0.0384073	0.000909589	0.0264053	0.00931581	0.0821058	0.0214458	0.00368562	0.0396515	0.0356769	0.0114905	0.0176334	0.00364875	0.0166949	0.0370821	0.00367814	0.00264556	0.000954058	1.52597e-05	0.0616557	0.0245333	0.0167837	0.0301828	-0.01596053	0.4186506	0	79.00988	0.313677	0.366087	0.76841	0.0583376	0.01716834	0.290497	0.65253	1.0694	1.98757	0.40269	52.77081	904.6171	1.039635
1100	-57133.97	-56871.46	-262.5083	50.92398	0.137233	0.0963218	0.0841158	2.32037	1.630746	0.0156509	0.01974686	0.0262755	0.0056303	0.00455721	0.0139042	0.0278978	0.0284256	0.0190183	0.00960481	0.0117758	0.00691434	0.00587957	0.00151497	0.00431612	0.0153495	0.0172908	0.000837421	0.00107794	0.0120585	0.041929	0.000989756	0.0449178	0.00287326	0.0322172	0.00219143	0.0198389	0.00426087	0.0150045	0.000841442	0.0134276	0.00595621	0.00546683	0.00518322	0.0239761	0.0180215	0.00300361	0.00719046	0.000923692	0.0598179	0.0155341	0.0096627	0.0145179	0.0230279	0.0673745	0.00178233	0.0152119	0.0016028	0.0376761	0.00727474	0.00419234	0.0188185	0.000620192	0.0291534	0.0111366	0.00191843	0.0108868	0.00351943	0.00224397	0.00139279	0.000519228	0.0060115	0.0120127	0.00532106	0.0123648	0.0266966	0.0146276	0.00786989	0.000605323	0.00300643	0.0267589	0.0198716	0.00270406	0.0297871	0.00929098	0.0738864	0.016498	0.0321659	0.0758705	0.00252069	0.0396607	0.00323933	0.0171874	0.00460729	0.00342519	0.0342538	0.0107268	0.0327977	0.00265624	0.00756558	0.0693113	0.0295151	0.0130356	0.0219308	0.0225946	0.0189861	0.00156206	0.00335798	0.0063492	0.0103699	0.0120857	0.0063987	0.00465984	3.90867e-05	0.00819523	0.000228071	0.00120416	0.0288916	0.0163366	0.00207884	0.0335401	0.0254267	0.0241365	0.00792016	0.0330054	0.00141887	0.0114263	0.109839	0.0012211	0.000635166	0.00776002	0.000379964	0.00501031	0.015664	0.0245119	0.0114206	0.004348281	0.4078781	0	60.33218	0.318801	0.382217	0.757591	0.0609706	0.0179243	0.244832	0.608965	1.05726	2.08894	0.4122263	53.88854	851.5688	0.9894517
1150	-57187.78	-56871.32	-316.458	48.94311	0.130936	0.0988848	0.0882866	2.34396	1.345661	0.02459737	0.02035269	0.0240271	0.0441277	0.023813	0.0388575	0.0106051	0.0505082	0.000457924	0.00963897	0.0122319	0.0153615	0.0600705	0.0548295	0.0016012	0.00696086	0.00896822	0.0080899	0.0188653	0.00103913	0.0364667	0.0297172	0.0480275	0.00034359	0.0229357	0.0635385	0.00717176	0.00974119	0.0457843	0.0182585	0.0187192	0.000882148	0.0140451	0.0204908	0.0617344	0.0218928	0.0124819	0.0044439	0.0658942	0.00945948	0.0245782	0.015195	0.00689911	0.0286642	0.0787303	0.0728987	0.00332176	0.00939897	0.0267653	0.0280889	0.00244971	0.0185106	0.00811365	0.00208831	0.0116727	0.0447644	0.115759	0.00341653	0.00910098	0.0761889	0.0101835	0.00387122	0.0273764	0.00495663	0.00378631	0.025652	0.0748851	0.00619057	0.00565845	0.036173	0.0168476	0.0175947	0.00109743	0.00345213	0.0297049	0.00476847	0.00814022	0.00508897	0.0794278	0.0284854	0.0240902	0.00701803	0.0486928	0.00978631	0.0358525	0.0420916	0.014003	0.000649379	0.126173	0.0133375	0.0164019	0.00895047	0.00390399	0.0359951	0.0112358	0.0058784	0.0087423	0.0568035	0.0188428	0.011811	0.0607101	0.00422078	0.0402846	0.00118605	0.00738755	0.112025	0.0331821	0.000388274	0.0414572	0.0130262	0.0740452	0.0172972	0.00108327	0.0290269	0.0278622	0.0300775	0.0442001	0.00483187	0.0027899	0.00205031	0.010841	0.000414168	0.00549897	0.0130876	0.0178378	0.0551072	-0.0085921	0.6144517	0	92.66355	0.318626	0.366971	0.739808	0.0573	0.02141631	0.200466	0.560674	1.03991	2.19895	0.6058596	52.56425	789.9126	1.014182
