Starting job 16490074 on c5-60 on Saga at Wed Dec 24 13:10:51 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
242000      |       -56704.7   |       -56481.7   |       -223.061   |   125:38:52   |   289:43:00   |
242050      |       -56704.5   |       -56481.7   |        -222.79   |   125:40:28   |   289:41:32   |
242100      |       -56738.9   |       -56465.7   |        -273.19   |   125:42:02   |   289:40:00   |
242150      |       -56706.8   |       -56471.2   |       -235.514   |   125:43:38   |   289:38:32   |
242200      |       -56665.8   |       -56472.4   |       -193.474   |   125:45:13   |   289:37:03   |
242250      |       -56711.3   |       -56471.4   |       -239.903   |   125:46:46   |   289:35:28   |
242300      |       -56722.5   |       -56466.6   |       -255.893   |   125:48:20   |   289:33:56   |
242350      |       -56706.5   |       -56461.4   |       -245.101   |   125:49:52   |   289:32:19   |
242400      |       -56737.7   |       -56473.5   |       -264.246   |   125:51:29   |   289:30:54   |
242450      |       -56723.7   |       -56462.6   |       -261.085   |   125:53:02   |   289:29:19   |
242500      |       -56702.7   |       -56479.1   |         -223.6   |   125:54:34   |   289:27:42   |
242550      |       -56687.9   |       -56469.6   |         -218.3   |   125:56:07   |   289:26:08   |
242600      |       -56698.6   |       -56460.1   |       -238.502   |   125:57:41   |   289:24:36   |
242650      |       -56699.1   |       -56472.1   |       -227.018   |   125:59:16   |   289:23:06   |
242700      |       -56685.8   |       -56467.7   |       -218.126   |   126:00:53   |   289:21:40   |
242750      |       -56691.2   |       -56463.5   |       -227.672   |   126:02:26   |   289:20:06   |
242800      |       -56721.5   |       -56448.8   |         -272.7   |   126:03:56   |   289:18:25   |
242850      |       -56676.1   |       -56450.3   |       -225.833   |   126:05:30   |   289:16:52   |
242900      |         -56701   |       -56450.8   |       -250.259   |   126:07:00   |   289:15:11   |
242950      |         -56670   |       -56456.2   |       -213.851   |   126:08:33   |   289:13:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
243000      |         -56694   |       -56461.5   |       -232.506   |   126:10:07   |   289:12:04   |
243050      |       -56740.5   |       -56464.5   |       -275.955   |   126:11:45   |   289:10:41   |
243100      |       -56725.6   |       -56464.4   |       -261.293   |   126:13:25   |   289:09:23   |
243150      |       -56725.8   |       -56466.8   |       -258.988   |   126:14:59   |   289:07:50   |
243200      |       -56734.8   |         -56452   |       -282.772   |   126:16:34   |   289:06:21   |
243250      |       -56689.9   |       -56467.6   |       -222.303   |   126:18:10   |   289:04:53   |
243300      |       -56739.8   |       -56469.7   |       -270.146   |   126:19:45   |   289:03:23   |
243350      |       -56661.3   |       -56472.5   |       -188.777   |   126:21:20   |   289:01:53   |
243400      |       -56719.4   |       -56473.1   |       -246.264   |   126:23:00   |   289:00:34   |
243450      |       -56722.1   |       -56456.4   |       -265.696   |   126:24:35   |   288:59:05   |
243500      |       -56695.3   |       -56490.7   |       -204.584   |   126:26:07   |   288:57:28   |
243550      |       -56693.1   |       -56452.6   |       -240.454   |   126:27:40   |   288:55:53   |
243600      |       -56679.5   |       -56474.6   |       -204.863   |   126:29:14   |   288:54:21   |
243650      |       -56690.1   |       -56471.6   |       -218.416   |   126:30:54   |   288:53:02   |
243700      |       -56660.5   |       -56466.7   |       -193.786   |   126:32:28   |   288:51:30   |
243750      |       -56702.7   |       -56474.9   |       -227.841   |   126:34:01   |   288:49:56   |
243800      |       -56685.3   |       -56457.4   |       -227.925   |   126:35:34   |   288:48:21   |
243850      |       -56718.5   |       -56472.4   |       -246.097   |   126:37:06   |   288:46:44   |
243900      |       -56733.8   |       -56463.5   |       -270.285   |   126:38:41   |   288:45:14   |
243950      |       -56683.6   |       -56466.1   |       -217.552   |   126:40:17   |   288:43:47   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
244000      |       -56708.7   |       -56469.3   |       -239.415   |   126:41:50   |   288:42:12   |
244050      |       -56754.4   |       -56466.9   |       -287.486   |   126:43:25   |   288:40:42   |
244100      |       -56691.4   |       -56467.9   |       -223.554   |   126:45:03   |   288:39:19   |
244150      |       -56703.4   |       -56461.3   |       -242.116   |   126:46:34   |   288:37:40   |
244200      |       -56702.6   |       -56470.6   |       -232.034   |   126:48:06   |   288:36:03   |
244250      |       -56699.9   |         -56469   |       -230.877   |   126:49:43   |   288:34:38   |
244300      |       -56684.5   |       -56453.9   |       -230.558   |   126:51:22   |   288:33:17   |
244350      |       -56737.6   |       -56466.6   |       -270.978   |   126:52:59   |   288:31:51   |
244400      |       -56715.4   |       -56463.6   |       -251.828   |   126:54:34   |   288:30:21   |
244450      |       -56730.3   |       -56469.6   |       -260.656   |   126:56:08   |   288:28:49   |
244500      |       -56721.5   |       -56460.4   |       -261.033   |   126:57:41   |   288:27:15   |
244550      |       -56714.7   |       -56455.8   |       -258.964   |   126:59:11   |   288:25:33   |
244600      |       -56728.7   |       -56468.9   |       -259.794   |   127:00:40   |   288:23:50   |
244650      |       -56741.6   |       -56450.5   |       -291.112   |   127:02:11   |   288:22:11   |
244700      |       -56741.3   |       -56466.9   |       -274.414   |   127:03:43   |   288:20:34   |
244750      |       -56700.7   |       -56468.8   |       -231.879   |   127:05:19   |   288:19:06   |
244800      |       -56688.3   |       -56456.5   |       -231.755   |   127:06:53   |   288:17:34   |
244850      |       -56683.3   |       -56465.3   |           -218   |   127:08:29   |   288:16:06   |
244900      |       -56662.6   |       -56457.3   |       -205.333   |   127:10:05   |   288:14:38   |
244950      |       -56708.4   |       -56470.7   |       -237.707   |   127:11:42   |   288:13:13   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
245000      |       -56693.8   |       -56469.5   |       -224.307   |   127:13:19   |   288:11:47   |
245050      |       -56697.7   |         -56453   |       -244.699   |   127:15:00   |   288:10:31   |
245100      |       -56716.8   |       -56471.8   |       -244.973   |   127:16:40   |   288:09:12   |
245150      |       -56707.4   |       -56465.2   |       -242.204   |   127:18:15   |   288:07:42   |
245200      |       -56733.9   |       -56463.4   |       -270.434   |   127:19:50   |   288:06:12   |
245250      |       -56741.8   |         -56479   |       -262.853   |   127:21:24   |   288:04:40   |
245300      |       -56705.2   |       -56456.8   |       -248.451   |   127:22:57   |   288:03:05   |
245350      |       -56730.9   |       -56457.8   |       -273.038   |   127:24:31   |   288:01:33   |
245400      |       -56692.9   |       -56466.9   |        -225.95   |   127:26:02   |   287:59:54   |
245450      |       -56732.2   |         -56474   |       -258.266   |   127:27:37   |   287:58:24   |
245500      |       -56745.6   |       -56453.3   |       -292.253   |   127:29:11   |   287:56:52   |
245550      |         -56682   |       -56460.7   |       -221.309   |   127:30:45   |   287:55:20   |
245600      |         -56647   |       -56446.6   |       -200.388   |   127:32:22   |   287:53:54   |
245650      |       -56719.8   |       -56462.1   |       -257.696   |   127:34:03   |   287:52:38   |
245700      |       -56678.9   |       -56478.9   |       -200.069   |   127:35:39   |   287:51:10   |
245750      |       -56705.5   |       -56459.4   |       -246.113   |   127:37:18   |   287:49:49   |
245800      |       -56704.3   |       -56464.6   |       -239.701   |   127:38:57   |   287:48:28   |
245850      |       -56694.7   |       -56475.6   |       -219.091   |   127:40:32   |   287:46:58   |
245900      |       -56735.2   |       -56467.2   |        -267.97   |   127:42:06   |   287:45:25   |
245950      |       -56682.7   |       -56468.9   |        -213.83   |   127:43:41   |   287:43:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
246000      |       -56698.6   |       -56463.4   |       -235.124   |   127:45:16   |   287:42:25   |
246050      |       -56707.3   |       -56465.1   |       -242.147   |   127:46:47   |   287:40:46   |
246100      |       -56713.4   |       -56462.9   |        -250.45   |   127:48:20   |   287:39:12   |
246150      |       -56674.8   |       -56464.3   |       -210.523   |   127:49:52   |   287:37:35   |
246200      |       -56763.3   |       -56465.3   |       -297.982   |   127:51:30   |   287:36:12   |
246250      |       -56756.6   |       -56474.2   |       -282.365   |   127:53:11   |   287:34:55   |
246300      |       -56732.8   |       -56462.7   |        -270.03   |   127:55:14   |   287:34:28   |
246350      |       -56697.3   |       -56466.7   |       -230.575   |   127:57:10   |   287:33:45   |
246400      |       -56677.1   |         -56451   |       -226.062   |   127:58:49   |   287:32:24   |
246450      |       -56718.6   |       -56457.4   |        -261.18   |   128:00:24   |   287:30:54   |
246500      |       -56694.5   |       -56466.6   |         -227.9   |   128:01:57   |   287:29:19   |
246550      |       -56739.9   |       -56477.1   |       -262.858   |   128:03:28   |   287:27:40   |
246600      |       -56751.4   |       -56472.8   |       -278.643   |   128:05:04   |   287:26:12   |
246650      |       -56707.3   |       -56470.6   |       -236.645   |   128:06:39   |   287:24:42   |
246700      |       -56738.5   |       -56460.9   |       -277.574   |   128:08:18   |   287:23:21   |
246750      |         -56726   |       -56476.2   |       -249.826   |   128:09:51   |   287:21:46   |
246800      |       -56708.8   |         -56476   |       -232.798   |   128:11:27   |   287:20:18   |
246850      |       -56699.6   |         -56474   |       -225.618   |   128:13:06   |   287:18:57   |
246900      |       -56711.2   |       -56478.9   |       -232.255   |   128:14:41   |   287:17:27   |
246950      |       -56705.9   |       -56465.6   |       -240.294   |   128:16:16   |   287:15:57   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
247000      |       -56713.7   |         -56483   |       -230.687   |   128:17:53   |   287:14:31   |
247050      |       -56702.6   |       -56480.7   |       -221.906   |   128:19:28   |   287:13:01   |
247100      |       -56696.4   |       -56493.6   |       -202.766   |   128:21:00   |   287:11:24   |
247150      |       -56736.2   |       -56491.4   |       -244.874   |   128:22:35   |   287:09:54   |
247200      |       -56721.1   |       -56476.2   |       -244.886   |   128:24:12   |   287:08:29   |
247250      |       -56718.1   |       -56491.1   |       -227.045   |   128:25:52   |   287:07:10   |
247300      |       -56709.9   |       -56489.4   |       -220.452   |   128:27:27   |   287:05:40   |
247350      |       -56702.5   |       -56485.9   |       -216.555   |   128:28:58   |   287:04:00   |
247400      |       -56781.2   |       -56480.8   |       -300.423   |   128:30:29   |   287:02:21   |
247450      |       -56723.1   |         -56485   |       -238.053   |   128:32:05   |   287:00:53   |
247500      |       -56699.2   |       -56493.1   |       -206.111   |   128:33:39   |   286:59:21   |
247550      |         -56720   |       -56482.3   |       -237.736   |   128:35:13   |   286:57:49   |
247600      |       -56684.9   |       -56487.9   |       -196.951   |   128:36:47   |   286:56:16   |
247650      |       -56691.9   |       -56475.2   |       -216.653   |   128:38:22   |   286:54:46   |
247700      |       -56715.5   |       -56496.1   |       -219.384   |   128:39:57   |   286:53:16   |
247750      |       -56756.2   |       -56493.9   |       -262.289   |   128:41:34   |   286:51:50   |
247800      |       -56730.9   |       -56478.9   |       -252.003   |   128:43:13   |   286:50:29   |
