Starting job 16490014 on c5-60 on Saga at Wed Dec 24 11:42:35 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
287450      |       -56868.8   |       -56611.2   |       -257.614   |   149:42:48   |   266:57:09   |
287500      |       -56829.8   |       -56616.6   |       -213.179   |   149:44:29   |   266:55:49   |
287550      |       -56855.9   |       -56627.1   |       -228.765   |   149:46:05   |   266:54:19   |
287600      |       -56875.6   |         -56633   |       -242.621   |   149:47:45   |   266:52:56   |
287650      |       -56900.9   |       -56632.8   |       -268.099   |   149:49:28   |   266:51:39   |
287700      |       -56874.4   |       -56618.7   |       -255.732   |   149:51:08   |   266:50:16   |
287750      |       -56841.2   |       -56623.5   |       -217.709   |   149:52:46   |   266:48:50   |
287800      |         -56849   |       -56611.7   |       -237.287   |   149:54:25   |   266:47:26   |
287850      |       -56876.4   |       -56628.6   |       -247.805   |   149:56:05   |   266:46:03   |
287900      |       -56863.7   |       -56624.9   |       -238.793   |   149:57:47   |   266:44:44   |
287950      |       -56902.2   |       -56619.2   |       -282.949   |   149:59:27   |   266:43:21   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
288000      |         -56862   |       -56613.1   |       -248.871   |   150:01:07   |   266:41:59   |
288050      |       -56865.1   |       -56618.8   |       -246.336   |   150:02:45   |   266:40:32   |
288100      |       -56856.5   |       -56619.3   |       -237.241   |   150:04:22   |   266:39:04   |
288150      |       -56865.9   |       -56627.1   |       -238.794   |   150:06:01   |   266:37:40   |
288200      |       -56871.1   |       -56635.2   |       -235.921   |   150:07:36   |   266:36:08   |
288250      |       -56885.7   |       -56623.3   |       -262.374   |   150:09:15   |   266:34:44   |
288300      |       -56860.2   |       -56624.7   |       -235.538   |   150:10:53   |   266:33:18   |
288350      |       -56886.2   |       -56615.5   |       -270.714   |   150:12:33   |   266:31:55   |
288400      |       -56877.5   |       -56619.8   |        -257.68   |   150:14:15   |   266:30:36   |
288450      |       -56861.9   |         -56615   |       -246.912   |   150:15:53   |   266:29:09   |
288500      |       -56854.8   |       -56630.1   |       -224.667   |   150:17:33   |   266:27:47   |
288550      |         -56852   |       -56617.4   |       -234.547   |   150:19:14   |   266:26:26   |
288600      |       -56863.8   |       -56620.7   |       -243.191   |   150:20:57   |   266:25:08   |
288650      |       -56849.7   |       -56617.1   |       -232.602   |   150:22:41   |   266:23:53   |
288700      |       -56841.9   |       -56613.6   |       -228.299   |   150:24:23   |   266:22:34   |
288750      |       -56848.2   |       -56631.5   |       -216.701   |   150:26:02   |   266:21:09   |
288800      |       -56807.6   |       -56614.1   |       -193.414   |   150:27:40   |   266:19:43   |
288850      |       -56863.5   |       -56615.9   |       -247.645   |   150:29:21   |   266:18:22   |
288900      |       -56893.1   |       -56612.4   |       -280.777   |   150:31:00   |   266:16:57   |
288950      |       -56887.6   |         -56624   |       -263.615   |   150:32:41   |   266:15:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
289000      |       -56882.7   |       -56625.9   |       -256.757   |   150:34:19   |   266:14:10   |
289050      |       -56874.4   |       -56610.1   |       -264.345   |   150:35:56   |   266:12:42   |
289100      |       -56834.5   |         -56621   |       -213.454   |   150:37:36   |   266:11:19   |
289150      |       -56866.9   |       -56600.5   |       -266.408   |   150:39:15   |   266:09:54   |
289200      |       -56840.4   |       -56615.1   |        -225.21   |   150:40:52   |   266:08:26   |
289250      |       -56879.6   |       -56617.8   |       -261.817   |   150:42:32   |   266:07:03   |
289300      |       -56879.1   |       -56624.4   |       -254.774   |   150:44:10   |   266:05:37   |
289350      |         -56879   |       -56632.6   |       -246.423   |   150:45:49   |   266:04:13   |
289400      |       -56881.3   |       -56636.4   |       -244.802   |   150:47:25   |   266:02:43   |
289450      |       -56832.9   |       -56618.4   |        -214.56   |   150:49:05   |   266:01:20   |
289500      |       -56869.2   |       -56628.2   |       -241.056   |   150:50:41   |   265:59:50   |
289550      |       -56878.9   |       -56625.6   |       -253.285   |   150:52:25   |   265:58:34   |
289600      |       -56938.1   |       -56629.1   |       -308.907   |   150:54:09   |   265:57:18   |
289650      |       -56846.2   |       -56622.1   |       -224.126   |   150:55:54   |   265:56:04   |
289700      |       -56848.4   |       -56623.1   |       -225.291   |   150:57:36   |   265:54:45   |
289750      |       -56845.2   |       -56616.1   |       -229.128   |   150:59:13   |   265:53:17   |
289800      |       -56862.3   |       -56617.8   |       -244.477   |   151:00:49   |   265:51:47   |
289850      |         -56842   |       -56601.3   |       -240.717   |   151:02:28   |   265:50:22   |
289900      |       -56859.7   |       -56605.2   |       -254.478   |   151:04:09   |   265:49:01   |
289950      |       -56870.3   |       -56606.8   |       -263.483   |   151:05:47   |   265:47:35   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
290000      |       -56846.9   |       -56612.8   |       -234.141   |   151:07:23   |   265:46:05   |
290050      |       -56848.7   |       -56602.9   |       -245.866   |   151:09:02   |   265:44:40   |
290100      |       -56903.7   |       -56640.6   |       -263.119   |   151:10:39   |   265:43:12   |
290150      |       -56810.6   |       -56595.1   |       -215.507   |   151:12:12   |   265:41:37   |
290200      |       -56865.6   |       -56603.3   |       -262.303   |   151:13:44   |   265:40:00   |
290250      |       -56853.7   |       -56611.6   |       -242.102   |   151:15:20   |   265:38:30   |
290300      |       -56856.8   |       -56617.6   |       -239.235   |   151:16:57   |   265:37:02   |
290350      |       -56840.4   |       -56622.2   |        -218.11   |   151:18:38   |   265:35:40   |
290400      |       -56865.1   |       -56606.3   |       -258.851   |   151:20:16   |   265:34:14   |
290450      |       -56883.5   |       -56611.9   |       -271.614   |   151:21:55   |   265:32:49   |
290500      |       -56818.9   |       -56600.7   |       -218.206   |   151:23:34   |   265:31:25   |
290550      |       -56802.8   |       -56600.1   |       -202.729   |   151:25:16   |   265:30:05   |
290600      |       -56850.3   |       -56615.4   |       -234.877   |   151:26:55   |   265:28:40   |
290650      |       -56884.9   |       -56601.2   |        -283.68   |   151:28:30   |   265:27:09   |
290700      |       -56873.5   |       -56610.6   |       -262.875   |   151:30:06   |   265:25:39   |
290750      |       -56880.3   |       -56614.9   |         -265.4   |   151:31:42   |   265:24:09   |
290800      |       -56876.6   |       -56607.5   |       -269.047   |   151:33:18   |   265:22:39   |
290850      |         -56846   |       -56599.6   |        -246.42   |   151:34:57   |   265:21:14   |
290900      |         -56864   |       -56600.6   |       -263.421   |   151:36:39   |   265:19:55   |
290950      |       -56907.6   |         -56613   |       -294.619   |   151:38:19   |   265:18:32   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
291000      |       -56842.8   |       -56604.5   |       -238.358   |   151:39:56   |   265:17:03   |
291050      |       -56832.7   |       -56612.2   |       -220.483   |   151:41:35   |   265:15:39   |
291100      |       -56826.2   |       -56606.4   |       -219.819   |   151:43:12   |   265:14:10   |
291150      |       -56842.7   |       -56625.1   |       -217.584   |   151:44:51   |   265:12:46   |
291200      |       -56881.8   |       -56616.3   |       -265.521   |   151:46:26   |   265:11:14   |
291250      |       -56831.8   |       -56610.1   |       -221.729   |   151:48:04   |   265:09:47   |
291300      |       -56861.2   |       -56611.6   |       -249.603   |   151:49:40   |   265:08:17   |
291350      |       -56869.7   |       -56595.5   |       -274.247   |   151:51:16   |   265:06:47   |
291400      |       -56868.8   |       -56610.5   |       -258.351   |   151:52:55   |   265:05:23   |
291450      |       -56863.5   |       -56610.8   |       -252.688   |   151:54:36   |   265:04:01   |
291500      |         -56874   |       -56610.3   |        -263.69   |   151:56:19   |   265:02:44   |
291550      |       -56827.1   |       -56612.9   |       -214.211   |   151:58:00   |   265:01:22   |
291600      |       -56873.2   |       -56616.8   |         -256.4   |   151:59:47   |   265:00:11   |
291650      |       -56885.2   |         -56607   |       -278.164   |   152:01:31   |   264:58:55   |
291700      |       -56896.2   |       -56611.8   |       -284.437   |   152:03:09   |   264:57:29   |
291750      |         -56852   |       -56619.3   |       -232.638   |   152:04:52   |   264:56:11   |
291800      |       -56849.8   |         -56612   |       -237.848   |   152:06:35   |   264:54:53   |
291850      |       -56882.2   |       -56619.3   |       -262.944   |   152:08:15   |   264:53:30   |
291900      |       -56863.1   |       -56628.6   |       -234.506   |   152:09:53   |   264:52:03   |
291950      |       -56863.7   |       -56616.4   |       -247.274   |   152:11:31   |   264:50:37   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
292000      |       -56872.9   |       -56619.2   |       -253.614   |   152:13:12   |   264:49:15   |
292050      |       -56909.7   |         -56631   |       -278.618   |   152:14:52   |   264:47:52   |
292100      |       -56882.2   |       -56631.9   |       -250.223   |   152:16:35   |   264:46:34   |
292150      |       -56835.2   |       -56615.9   |       -219.355   |   152:18:16   |   264:45:13   |
292200      |       -56856.3   |       -56614.8   |       -241.466   |   152:19:55   |   264:43:48   |
292250      |       -56890.4   |       -56629.6   |       -260.839   |   152:21:36   |   264:42:27   |
292300      |       -56868.3   |       -56620.6   |       -247.699   |   152:23:15   |   264:41:02   |
292350      |       -56847.5   |       -56606.7   |       -240.773   |   152:24:53   |   264:39:35   |
292400      |       -56853.1   |       -56633.7   |       -219.418   |   152:26:30   |   264:38:07   |
292450      |         -56845   |       -56609.1   |       -235.963   |   152:28:04   |   264:36:33   |
292500      |       -56860.2   |       -56610.4   |       -249.833   |   152:29:38   |   264:35:00   |
292550      |       -56873.8   |       -56621.1   |       -252.686   |   152:31:21   |   264:33:42   |
292600      |         -56873   |       -56622.8   |       -250.189   |   152:33:04   |   264:32:24   |
292650      |       -56852.3   |       -56632.3   |       -220.029   |   152:34:44   |   264:31:01   |
292700      |       -56870.3   |       -56649.4   |       -220.866   |   152:36:23   |   264:29:36   |
292750      |       -56858.4   |       -56619.9   |       -238.545   |   152:38:06   |   264:28:18   |
292800      |       -56834.9   |       -56634.6   |       -200.286   |   152:39:52   |   264:27:05   |
292850      |       -56873.8   |       -56639.3   |       -234.552   |   152:41:36   |   264:25:49   |
292900      |       -56850.8   |       -56632.4   |       -218.413   |   152:43:19   |   264:24:31   |
292950      |       -56887.3   |       -56628.2   |       -259.147   |   152:45:03   |   264:23:14   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
293000      |       -56874.2   |       -56639.1   |       -235.131   |   152:46:47   |   264:21:58   |
293050      |       -56873.2   |       -56650.9   |       -222.269   |   152:48:26   |   264:20:33   |
293100      |       -56823.1   |       -56622.1   |       -201.004   |   152:50:04   |   264:19:06   |
293150      |       -56857.6   |       -56626.3   |        -231.37   |   152:51:40   |   264:17:36   |
293200      |       -56879.4   |         -56631   |       -248.385   |   152:53:17   |   264:16:08   |
