Starting job 16490015 on c5-60 on Saga at Wed Dec 24 11:43:09 CET 2025


RevBayes version (1.1.1)
Build from  () on Fri May  5 01:48:14 PM CEST 2023

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev")
   Processing file "scripts/mcmc_CEFBDRP_Ranges_rhinos.Rev"
   Successfully read one character matrix from file 'data/rrna.nex'
   Successfully read one character matrix from file 'data/coding_1.nex'
   Successfully read one character matrix from file 'data/coding_2.nex'
   Successfully read one character matrix from file 'data/coding_3.nex'
   Successfully read one character matrix from file 'data/character_matrix_RB_rhinos.nex'
   Processing file "scripts/model_FBDRP_rhinos.Rev"
   Processing of file "scripts/model_FBDRP_rhinos.Rev" completed
   Processing file "scripts/model_UCLN_rhinos.Rev"
   Processing of file "scripts/model_UCLN_rhinos.Rev" completed
   Processing file "scripts/model_GTRG_rhinos.Rev"
   Processing of file "scripts/model_GTRG_rhinos.Rev" completed
   Processing file "scripts/model_Morph_rhinos.Rev"
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Processing of file "scripts/model_Morph_rhinos.Rev" completed

   Running MCMC simulation
   This simulation runs 1 independent replicate.
   The simulator uses 422 different moves in a random move schedule with 527 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
40850       |       -56751.9   |       -56517.7   |       -234.225   |   20:45:32   |   385:46:47   |
40900       |       -56752.9   |       -56508.4   |        -244.48   |   20:47:02   |   385:44:49   |
40950       |       -56739.9   |       -56528.4   |       -211.585   |   20:48:38   |   385:44:41   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
41000       |       -56749.1   |         -56515   |       -234.161   |   20:50:13   |   385:44:15   |
41050       |       -56799.4   |         -56532   |       -267.412   |   20:51:45   |   385:42:53   |
41100       |       -56748.6   |       -56526.2   |       -222.368   |   20:53:20   |   385:42:26   |
41150       |         -56757   |       -56528.1   |       -228.846   |   20:54:53   |   385:41:23   |
41200       |         -56756   |       -56515.4   |       -240.615   |   20:56:24   |   385:39:42   |
41250       |       -56740.3   |       -56514.1   |       -226.153   |   20:57:57   |   385:38:39   |
41300       |       -56736.8   |       -56530.5   |        -206.23   |   20:59:30   |   385:37:35   |
41350       |       -56740.9   |       -56513.8   |       -227.093   |   21:01:02   |   385:36:13   |
41400       |       -56757.5   |       -56525.8   |       -231.707   |   21:02:30   |   385:33:38   |
41450       |         -56734   |       -56523.8   |       -210.126   |   21:03:59   |   385:31:21   |
41500       |       -56756.7   |       -56520.6   |       -236.093   |   21:05:31   |   385:29:59   |
41550       |       -56772.9   |       -56532.3   |       -240.554   |   21:07:01   |   385:28:00   |
41600       |       -56752.8   |       -56520.3   |       -232.517   |   21:08:30   |   385:25:43   |
41650       |       -56777.6   |         -56519   |       -258.535   |   21:09:58   |   385:23:09   |
41700       |       -56737.8   |       -56529.2   |       -208.514   |   21:11:27   |   385:20:52   |
41750       |       -56762.1   |       -56507.9   |       -254.256   |   21:12:58   |   385:19:12   |
41800       |       -56745.9   |       -56522.7   |       -223.218   |   21:14:31   |   385:18:08   |
41850       |       -56766.1   |       -56512.2   |       -253.926   |   21:16:07   |   385:17:59   |
41900       |       -56760.2   |       -56514.5   |       -245.698   |   21:17:37   |   385:16:01   |
41950       |       -56746.4   |       -56521.8   |       -224.594   |   21:19:12   |   385:15:33   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
42000       |         -56780   |       -56527.1   |       -252.899   |   21:20:45   |   385:14:29   |
42050       |       -56746.3   |       -56536.3   |       -210.005   |   21:22:16   |   385:12:49   |
42100       |       -56751.3   |       -56528.6   |        -222.68   |   21:23:48   |   385:11:26   |
42150       |         -56735   |       -56540.9   |       -194.119   |   21:25:23   |   385:10:58   |
42200       |       -56764.9   |       -56530.2   |       -234.754   |   21:26:57   |   385:10:12   |
42250       |       -56761.2   |       -56532.9   |       -228.373   |   21:28:31   |   385:09:25   |
42300       |       -56748.5   |       -56531.4   |       -217.062   |   21:30:07   |   385:09:15   |
42350       |       -56757.8   |       -56529.6   |       -228.244   |   21:31:41   |   385:08:28   |
42400       |         -56722   |       -56540.9   |       -181.125   |   21:33:12   |   385:06:48   |
42450       |       -56715.1   |       -56536.6   |       -178.416   |   21:34:45   |   385:05:43   |
42500       |       -56752.3   |       -56517.9   |       -234.471   |   21:36:16   |   385:04:02   |
42550       |       -56782.9   |       -56541.2   |       -241.707   |   21:37:43   |   385:01:11   |
42600       |       -56768.6   |       -56513.8   |       -254.795   |   21:39:13   |   384:59:13   |
42650       |       -56738.2   |       -56510.2   |       -228.054   |   21:40:47   |   384:58:26   |
42700       |       -56773.8   |       -56519.7   |       -254.027   |   21:42:21   |   384:57:39   |
42750       |         -56725   |       -56510.5   |       -214.528   |   21:43:53   |   384:56:16   |
42800       |         -56763   |       -56519.4   |       -243.523   |   21:45:22   |   384:54:00   |
42850       |         -56764   |       -56524.7   |       -239.332   |   21:46:50   |   384:51:27   |
42900       |       -56734.7   |       -56518.4   |       -216.305   |   21:48:17   |   384:48:36   |
42950       |       -56709.2   |         -56505   |       -204.121   |   21:49:47   |   384:46:38   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
43000       |       -56747.4   |       -56527.3   |       -220.094   |   21:51:18   |   384:44:58   |
43050       |       -56743.4   |       -56513.5   |       -229.904   |   21:52:51   |   384:43:53   |
43100       |         -56736   |       -56507.9   |       -228.032   |   21:54:21   |   384:41:56   |
43150       |         -56734   |       -56502.1   |       -231.976   |   21:55:58   |   384:42:01   |
43200       |       -56732.5   |       -56516.4   |       -216.152   |   21:57:33   |   384:41:31   |
43250       |       -56770.3   |       -56503.1   |       -267.164   |   21:59:09   |   384:41:18   |
43300       |       -56765.5   |       -56517.6   |       -247.908   |   22:00:41   |   384:39:55   |
43350       |       -56724.2   |       -56511.5   |       -212.682   |   22:02:15   |   384:39:08   |
43400       |         -56800   |       -56516.1   |       -283.855   |   22:03:49   |   384:38:20   |
43450       |       -56755.3   |       -56512.6   |       -242.763   |   22:05:19   |   384:36:22   |
43500       |       -56780.1   |       -56520.3   |       -259.841   |   22:06:49   |   384:34:24   |
43550       |       -56766.1   |       -56519.2   |       -246.942   |   22:08:15   |   384:31:17   |
43600       |       -56770.2   |       -56518.4   |        -251.75   |   22:09:43   |   384:28:45   |
43650       |       -56759.1   |       -56520.7   |       -238.403   |   22:11:12   |   384:26:30   |
43700       |       -56815.3   |       -56518.7   |       -296.538   |   22:12:42   |   384:24:33   |
43750       |       -56772.1   |         -56521   |       -251.139   |   22:14:13   |   384:22:53   |
43800       |       -56781.6   |       -56521.2   |       -260.417   |   22:15:44   |   384:21:13   |
43850       |       -56724.8   |       -56519.2   |       -205.573   |   22:17:17   |   384:20:07   |
43900       |       -56794.4   |         -56528   |       -266.401   |   22:18:49   |   384:18:45   |
43950       |       -56731.4   |       -56508.2   |        -223.23   |   22:20:23   |   384:17:56   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
44000       |       -56749.9   |       -56512.5   |       -237.434   |   22:21:55   |   384:16:34   |
44050       |       -56742.4   |         -56512   |       -230.346   |   22:23:27   |   384:15:11   |
44100       |       -56808.6   |       -56508.1   |       -300.525   |   22:24:57   |   384:13:14   |
44150       |       -56795.5   |       -56514.1   |       -281.409   |   22:26:22   |   384:09:51   |
44200       |       -56756.3   |         -56509   |       -247.315   |   22:27:54   |   384:08:28   |
44250       |       -56779.2   |         -56501   |       -278.193   |   22:29:25   |   384:06:49   |
44300       |       -56771.4   |       -56520.4   |       -250.928   |   22:30:56   |   384:05:09   |
44350       |       -56773.1   |       -56519.4   |       -253.758   |   22:32:25   |   384:02:55   |
44400       |       -56740.3   |       -56521.5   |       -218.811   |   22:33:55   |   384:00:58   |
44450       |       -56744.5   |       -56519.8   |       -224.717   |   22:35:25   |   383:59:02   |
44500       |       -56716.1   |       -56535.2   |         -180.9   |   22:36:56   |   383:57:22   |
44550       |         -56754   |       -56514.3   |       -239.686   |   22:38:29   |   383:56:16   |
44600       |       -56751.3   |         -56512   |       -239.321   |   22:39:59   |   383:54:20   |
44650       |       -56748.3   |       -56505.6   |        -242.69   |   22:41:30   |   383:52:40   |
44700       |       -56782.8   |       -56520.2   |        -262.54   |   22:43:04   |   383:51:51   |
44750       |       -56778.1   |       -56531.7   |        -246.44   |   22:44:35   |   383:50:12   |
44800       |       -56741.5   |       -56509.2   |        -232.25   |   22:46:08   |   383:49:06   |
44850       |       -56768.6   |       -56523.6   |       -245.014   |   22:47:41   |   383:48:00   |
44900       |       -56790.1   |         -56519   |       -271.113   |   22:49:15   |   383:47:11   |
44950       |       -56803.1   |       -56509.6   |       -293.495   |   22:50:51   |   383:46:55   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
45000       |       -56764.4   |       -56519.2   |        -245.19   |   22:52:23   |   383:45:32   |
45050       |       -56761.7   |         -56521   |       -240.701   |   22:53:54   |   383:43:52   |
45100       |       -56754.7   |       -56532.6   |       -222.128   |   22:55:24   |   383:41:56   |
45150       |       -56772.6   |       -56519.5   |       -253.152   |   22:56:54   |   383:39:59   |
45200       |       -56762.1   |       -56506.3   |       -255.825   |   22:58:28   |   383:39:10   |
45250       |       -56755.2   |       -56518.4   |       -236.772   |   23:00:03   |   383:38:37   |
45300       |         -56789   |       -56525.7   |       -263.212   |   23:01:39   |   383:38:21   |
45350       |       -56785.7   |       -56501.1   |       -284.644   |   23:03:12   |   383:37:14   |
45400       |       -56718.4   |       -56523.5   |       -194.805   |   23:04:46   |   383:36:24   |
45450       |       -56779.3   |       -56508.1   |       -271.177   |   23:06:15   |   383:34:11   |
45500       |       -56815.9   |       -56505.7   |       -310.178   |   23:07:47   |   383:32:48   |
45550       |       -56757.9   |       -56529.6   |       -228.294   |   23:09:20   |   383:31:41   |
45600       |       -56791.8   |       -56520.1   |       -271.723   |   23:10:50   |   383:29:45   |
45650       |         -56812   |       -56523.4   |       -288.612   |   23:12:23   |   383:28:38   |
45700       |       -56806.1   |       -56515.3   |       -290.775   |   23:13:55   |   383:27:15   |
45750       |       -56786.5   |       -56511.7   |        -274.83   |   23:15:22   |   383:24:29   |
45800       |       -56791.7   |       -56504.9   |       -286.812   |   23:16:52   |   383:22:33   |
45850       |       -56743.2   |       -56507.5   |       -235.633   |   23:18:22   |   383:20:36   |
45900       |       -56787.7   |       -56531.7   |       -255.927   |   23:19:52   |   383:18:40   |
45950       |       -56767.6   |       -56518.2   |         -249.4   |   23:21:24   |   383:17:17   |


Iter        |      Posterior   |     Likelihood   |          Prior   |    elapsed   |        ETA   |
----------------------------------------------------------------------------------------------------
46000       |       -56809.9   |       -56536.5   |        -273.39   |   23:23:00   |   383:17:00   |
46050       |       -56829.4   |       -56535.4   |       -293.973   |   23:24:35   |   383:16:25   |
46100       |       -56722.3   |       -56519.1   |       -203.191   |   23:26:10   |   383:15:51   |
46150       |       -56799.2   |       -56539.8   |       -259.432   |   23:27:45   |   383:15:17   |
46200       |       -56812.1   |       -56539.2   |       -272.869   |   23:29:18   |   383:14:09   |
46250       |       -56772.7   |       -56524.9   |       -247.884   |   23:30:49   |   383:12:29   |
46300       |         -56797   |       -56525.3   |       -271.713   |   23:32:18   |   383:10:17   |
46350       |       -56764.8   |       -56518.7   |       -246.132   |   23:33:47   |   383:08:05   |
46400       |       -56795.3   |       -56527.9   |        -267.43   |   23:35:20   |   383:06:57   |
46450       |       -56771.9   |       -56513.3   |       -258.565   |   23:36:52   |   383:05:34   |
46500       |       -56790.8   |       -56516.7   |       -274.044   |   23:38:30   |   383:05:48   |
46550       |       -56787.7   |       -56536.5   |       -251.141   |   23:40:01   |   383:04:08   |
46600       |         -56783   |       -56521.9   |       -261.074   |   23:41:31   |   383:02:12   |
46650       |       -56771.4   |       -56526.4   |       -245.012   |   23:43:01   |   383:00:16   |
46700       |       -56792.4   |       -56520.1   |       -272.373   |   23:44:27   |   382:57:15   |
46750       |       -56787.2   |       -56534.2   |        -253.02   |   23:46:02   |   382:56:40   |
